feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,label
0.0,25.0,125.0,48.0,166.0,171.0,61.0,173.0,663.0,801.0,1174.0,656.0,1.0,5.0,6.0,21.0,0.0010841087205335498,3.965864081578729e-09,2.2548562409602235e-12,8.915707256675065e-13,1.2345035175451737e-24,5.602912511339363e-17,2.720957276696747e-25,145.874267578125,37.40192413330078,17.0,254.0,R
0.0,23.0,124.0,54.0,161.0,172.0,77.0,155.0,691.0,773.0,1179.0,655.0,0.0,6.0,6.0,20.0,0.0010853010462597013,3.928184888479791e-09,2.3241434818355167e-12,8.798427481374049e-13,1.2221687898235248e-24,5.501565350072631e-17,2.988198452963305e-25,145.7568359375,37.37020492553711,19.0,254.0,R
1.0,45.0,172.0,254.0,523.0,109.0,323.0,842.0,283.0,91.0,118.0,894.0,441.0,0.0,0.0,0.0,0.001297566806897521,1.646363401164308e-08,1.3679080437811741e-11,2.8007398483742563e-11,-4.134487846301172e-23,-3.5051316029884906e-15,-5.466368854913502e-22,128.377685546875,50.890811920166016,15.0,205.0,S
3.0,36.0,165.0,203.0,499.0,84.0,359.0,894.0,258.0,106.0,106.0,910.0,473.0,0.0,0.0,0.0,0.0012749043526127934,1.3769896334281384e-08,9.691475920392545e-12,2.349193235773317e-11,2.640112977028093e-22,-1.6566319086794073e-15,2.3652331955352557e-22,130.410400390625,49.939815521240234,15.0,204.0,S
3.0,64.0,189.0,228.0,383.0,106.0,181.0,783.0,275.0,92.0,134.0,1061.0,597.0,0.0,0.0,0.0,0.001146263093687594,2.1498708591138893e-08,1.7854400249928126e-11,3.0119833710484656e-11,2.0392521405619046e-22,-4.034848220509438e-15,-6.680443710968406e-22,135.90625,52.503787994384766,14.0,203.0,S
0.0,33.0,185.0,154.0,341.0,389.0,202.0,572.0,475.0,80.0,80.0,477.0,1079.0,29.0,0.0,0.0,0.0011897420044988394,1.518759340513043e-08,1.2080595204744249e-11,3.00963837185364e-11,2.9444572813107873e-22,-3.441181674261975e-15,-4.925766136880143e-22,137.31396484375,52.81704330444336,16.0,213.0,S
0.0,20.0,129.0,61.0,172.0,160.0,61.0,249.0,470.0,911.0,1181.0,646.0,5.0,4.0,6.0,21.0,0.0010734029347077012,3.0145079765730998e-09,2.0658318805599762e-12,1.1591934009902438e-12,1.3172321495366065e-24,5.725240612535135e-17,1.2176725784866045e-24,145.90478515625,37.70206832885742,16.0,253.0,S
0.0,23.0,131.0,51.0,168.0,159.0,68.0,226.0,471.0,926.0,1210.0,627.0,5.0,3.0,7.0,21.0,0.0010713271331042051,2.942052601540013e-09,1.9296686644409977e-12,1.078977944317383e-12,1.1846480999808847e-24,5.2965837077093356e-17,1.0102183320620354e-24,146.203125,37.55159378051758,17.0,253.0,S
0.0,21.0,124.0,63.0,166.0,155.0,70.0,222.0,442.0,939.0,1217.0,642.0,4.0,3.0,7.0,21.0,0.001068594865500927,2.9246920441039492e-09,1.8240779980222e-12,1.0135125161001013e-12,1.0455614699834261e-24,4.931276595532032e-17,8.97678153424235e-25,146.549072265625,37.506107330322266,18.0,254.0,S
0.0,19.0,131.0,56.0,170.0,149.0,65.0,205.0,442.0,921.0,1241.0,662.0,4.0,4.0,6.0,21.0,0.0010653916979208589,2.934558374079188e-09,1.7618559606039086e-12,9.03829528581257e-13,8.870924289370742e-25,4.418644645792094e-17,7.1688572926671245e-25,146.98095703125,37.45424270629883,16.0,253.0,S
0.0,25.0,120.0,48.0,171.0,161.0,60.0,205.0,432.0,893.0,1296.0,651.0,3.0,4.0,6.0,21.0,0.001063843141309917,2.888597139261151e-09,1.6842145083087456e-12,8.144867701294356e-13,7.896176200443451e-25,4.019103505911426e-17,5.352766368570599e-25,147.222900390625,37.394447326660156,17.0,253.0,S
0.0,24.0,125.0,49.0,154.0,180.0,61.0,195.0,423.0,890.0,1287.0,673.0,3.0,5.0,6.0,21.0,0.0010632810881361365,2.9092726006041403e-09,1.6337568234034427e-12,7.804191863060306e-13,7.58834541889391e-25,3.92385795971513e-17,4.480215702952756e-25,147.36181640625,37.50718688964844,16.0,253.0,S
0.0,25.0,121.0,54.0,163.0,163.0,65.0,187.0,434.0,872.0,1268.0,708.0,5.0,3.0,7.0,21.0,0.0010620101820677519,2.7932982593625866e-09,1.5570356419122855e-12,7.524743089910857e-13,7.356844325495489e-25,3.758150521963607e-17,3.4952198178285784e-25,147.53857421875,37.598243713378906,16.0,254.0,S
0.0,25.0,124.0,48.0,170.0,159.0,73.0,189.0,408.0,888.0,1272.0,704.0,5.0,2.0,8.0,21.0,0.0010620586108416319,2.848164593061142e-09,1.5244752075288526e-12,7.239195137440091e-13,7.071343237944361e-25,3.694722643465286e-17,2.798421938475253e-25,147.589111328125,37.536529541015625,17.0,253.0,S
0.0,26.0,117.0,53.0,158.0,175.0,65.0,178.0,409.0,905.0,1281.0,694.0,4.0,3.0,7.0,21.0,0.0010617347434163094,2.720814684664674e-09,1.4384497282540765e-12,6.948017465188694e-13,6.564327049978778e-25,3.47881957003833e-17,2.270989290725452e-25,147.716796875,37.425113677978516,17.0,253.0,S
3.0,58.0,195.0,235.0,374.0,115.0,179.0,776.0,281.0,91.0,131.0,1079.0,579.0,0.0,0.0,0.0,0.0011491728946566582,2.1721723086898237e-08,1.843332778084239e-11,3.04622160829382e-11,1.9283478898364378e-22,-4.120216436098462e-15,-6.95611538259234e-22,135.695068359375,52.58342361450195,13.0,205.0,S
0.0,23.0,121.0,54.0,162.0,163.0,72.0,193.0,380.0,913.0,1272.0,708.0,4.0,4.0,6.0,21.0,0.001061619259417057,2.7127156077000336e-09,1.4030313369439718e-12,6.976943979150607e-13,6.60358717811743e-25,3.476654672939156e-17,2.0106370888327695e-25,147.764404296875,37.5405158996582,19.0,253.0,S
0.0,20.0,127.0,51.0,163.0,170.0,67.0,189.0,377.0,923.0,1259.0,714.0,5.0,2.0,8.0,21.0,0.0010613013291731477,2.750889516178745e-09,1.319431326349263e-12,7.085142477054884e-13,6.570040375084841e-25,3.5671515406749077e-17,1.9397483222563792e-25,147.81494140625,37.62888717651367,16.0,253.0,S
0.0,21.0,130.0,49.0,156.0,172.0,63.0,194.0,358.0,948.0,1256.0,714.0,4.0,4.0,5.0,22.0,0.0010610754834488034,2.6853463896969743e-09,1.2799932554846682e-12,7.202678666169693e-13,6.686675925112096e-25,3.5883167764444245e-17,1.7655584666603303e-25,147.904541015625,37.53063201904297,19.0,253.0,S
0.0,21.0,121.0,60.0,154.0,170.0,67.0,180.0,358.0,964.0,1237.0,728.0,5.0,3.0,7.0,21.0,0.001060302252881229,2.669555243528521e-09,1.2120601831228095e-12,7.098556226332875e-13,6.242074905005666e-25,3.478645200365204e-17,2.095473655770566e-25,148.01513671875,37.527565002441406,19.0,253.0,S
0.0,22.0,125.0,47.0,166.0,174.0,53.0,184.0,376.0,943.0,1245.0,725.0,4.0,3.0,8.0,21.0,0.0010603162227198482,2.731933568256295e-09,1.186001167066686e-12,7.248521986628897e-13,6.435334486909301e-25,3.631269949548588e-17,1.9377163891278529e-25,148.046875,37.55930709838867,18.0,253.0,S
0.0,21.0,125.0,50.0,153.0,181.0,65.0,157.0,385.0,947.0,1253.0,724.0,4.0,4.0,6.0,21.0,0.0010600084206089377,2.7171405125869796e-09,1.1056187432592623e-12,7.130065309869649e-13,6.064652198812408e-25,3.5521593883807516e-17,1.8155277513659073e-25,148.123291015625,37.43354415893555,21.0,253.0,S
0.0,19.0,126.0,57.0,151.0,171.0,68.0,153.0,357.0,978.0,1261.0,718.0,6.0,3.0,7.0,21.0,0.001059622736647725,2.694489964483182e-09,1.0489263537610816e-12,7.155766322368418e-13,5.904504067329293e-25,3.5250781568702555e-17,1.889615102393936e-25,148.2216796875,37.43406677246094,19.0,254.0,S
0.0,23.0,123.0,49.0,157.0,171.0,66.0,151.0,355.0,970.0,1265.0,730.0,4.0,4.0,7.0,21.0,0.001059088041074574,2.713087532413283e-09,9.232610335974112e-13,7.172412620423674e-13,5.5941420283501245e-25,3.559921982121194e-17,1.6647851838038392e-25,148.328369140625,37.475399017333984,18.0,254.0,S
0.0,20.0,123.0,52.0,168.0,164.0,62.0,151.0,347.0,1001.0,1259.0,714.0,4.0,2.0,8.0,21.0,0.001059344387613237,2.7318116657681912e-09,8.701089978732646e-13,7.199373475846871e-13,5.460783613208315e-25,3.57475597748223e-17,1.6272696708608896e-25,148.32177734375,37.45700454711914,20.0,253.0,S
0.0,18.0,125.0,54.0,158.0,176.0,69.0,134.0,338.0,999.0,1246.0,745.0,3.0,4.0,6.0,21.0,0.0010591611498966813,2.7266160440575504e-09,8.575728560437923e-13,7.334235215677998e-13,5.55725489242199e-25,3.634711351769054e-17,1.7174203253309975e-25,148.449462890625,37.44034957885742,19.0,253.0,S
2.0,64.0,195.0,239.0,386.0,103.0,183.0,777.0,271.0,93.0,133.0,1077.0,573.0,0.0,0.0,0.0,0.0011532508069649339,2.158629719417604e-08,1.8730511933129357e-11,3.094961786853645e-11,1.8340212039353923e-22,-4.202301551983929e-15,-7.222521662003401e-22,135.436767578125,52.63452911376953,13.0,203.0,S
0.0,22.0,126.0,44.0,163.0,181.0,60.0,133.0,345.0,1029.0,1227.0,730.0,5.0,3.0,7.0,21.0,0.0010591264581307769,2.7030306881670185e-09,8.31420164919966e-13,7.178034208688011e-13,5.367276478846008e-25,3.576081451695785e-17,1.3934760737161863e-25,148.404541015625,37.41883850097656,17.0,253.0,S
0.0,21.0,124.0,56.0,160.0,170.0,62.0,153.0,343.0,969.0,1301.0,702.0,4.0,3.0,7.0,21.0,0.0010596171487122774,2.77259948333608e-09,8.903092564398196e-13,7.542406911704991e-13,5.993716840138803e-25,3.814811401306754e-17,1.508644465719247e-25,148.2900390625,37.53739547729492,16.0,253.0,S
0.0,18.0,127.0,49.0,147.0,178.0,72.0,150.0,351.0,989.0,1265.0,715.0,4.0,4.0,6.0,21.0,0.0010591549798846245,2.7077335928993307e-09,9.762629073206686e-13,7.434179682443143e-13,6.011091501576296e-25,3.6718825323914716e-17,1.9944946527811352e-25,148.36572265625,37.31970977783203,16.0,253.0,S
0.0,21.0,127.0,57.0,150.0,169.0,66.0,148.0,376.0,988.0,1261.0,697.0,5.0,4.0,6.0,21.0,0.001059871749021113,2.776343821508931e-09,1.0085220419203678e-12,7.530154342953732e-13,6.085297674778173e-25,3.7288335866935026e-17,2.45589853342829e-25,148.120849609375,37.34310531616211,19.0,254.0,S
0.0,24.0,121.0,50.0,166.0,166.0,59.0,150.0,404.0,968.0,1271.0,683.0,3.0,5.0,5.0,21.0,0.0010612030746415257,2.7898088283961897e-09,1.2086484157264321e-12,8.087541595626357e-13,7.18366223970586e-25,3.9647223363364746e-17,3.511637492380425e-25,147.8193359375,37.25258255004883,18.0,254.0,S
0.0,17.0,127.0,52.0,165.0,165.0,61.0,187.0,410.0,956.0,1282.0,640.0,3.0,3.0,7.0,21.0,0.0010642046108841896,2.758590467166755e-09,1.4535012733338237e-12,9.315507349880181e-13,9.315655471526534e-25,4.488606920257339e-17,5.54236317068368e-25,147.343505859375,37.33807373046875,18.0,253.0,S
0.0,21.0,128.0,56.0,167.0,160.0,54.0,210.0,436.0,953.0,1248.0,628.0,4.0,3.0,7.0,21.0,0.001068374258466065,2.783665298267124e-09,1.618922769279496e-12,1.0877040370824154e-12,1.2402553982279796e-24,5.3382296045734204e-17,7.383077401860548e-25,146.750244140625,37.383548736572266,17.0,254.0,S
0.0,25.0,123.0,60.0,166.0,157.0,58.0,226.0,465.0,930.0,1220.0,630.0,5.0,4.0,6.0,21.0,0.001072045648470521,2.761075812429681e-09,1.8094507012525463e-12,1.259688859299446e-12,1.5965076454313436e-24,6.140682479894788e-17,1.0334718807880747e-24,146.330322265625,37.40424728393555,16.0,253.0,S
0.0,24.0,127.0,56.0,171.0,149.0,65.0,239.0,507.0,921.0,1173.0,629.0,4.0,5.0,5.0,21.0,0.0010768332285806537,2.8408806418411814e-09,1.982334652331219e-12,1.4145023043490856e-12,1.9031174675148283e-24,6.914222745829467e-17,1.4101305791029222e-24,145.844970703125,37.459075927734375,18.0,254.0,S
1.0,18.0,130.0,58.0,168.0,161.0,58.0,247.0,534.0,912.0,1147.0,628.0,3.0,2.0,8.0,21.0,0.0010799583978950977,2.8202504775975967e-09,2.1525960267748667e-12,1.5828618797619765e-12,2.2360374771168574e-24,7.53775744727235e-17,1.8806562309604705e-24,145.4599609375,37.47959518432617,13.0,253.0,S
3.0,61.0,188.0,239.0,400.0,113.0,186.0,791.0,256.0,90.0,138.0,1049.0,582.0,0.0,0.0,0.0,0.001160304294899106,2.1435434760519456e-08,1.9036624707147176e-11,3.1759796181862754e-11,1.7230564949101494e-22,-4.334214228024578e-15,-7.616828926094947e-22,135.072265625,52.61516189575195,14.0,204.0,S
0.0,24.0,129.0,60.0,171.0,153.0,66.0,264.0,551.0,912.0,1095.0,636.0,4.0,4.0,7.0,20.0,0.0010832553962245584,2.906506590960589e-09,2.334913729376553e-12,1.7740219016015857e-12,2.455773301759586e-24,8.274393546486343e-17,2.6467490327349934e-24,145.055908203125,37.64575958251953,17.0,253.0,S
0.0,23.0,130.0,68.0,160.0,162.0,51.0,287.0,550.0,936.0,1067.0,628.0,2.0,4.0,7.0,21.0,0.0010855391155928373,2.9199025419757163e-09,2.335814484541454e-12,1.939406751513828e-12,2.6014619086728393e-24,8.797194854677008e-17,3.2049077634393466e-24,144.8017578125,37.66958236694336,19.0,253.0,S
0.0,19.0,129.0,69.0,167.0,149.0,79.0,288.0,538.0,921.0,1083.0,619.0,4.0,4.0,6.0,21.0,0.0010860076872631907,2.8415489961020057e-09,2.3499500956258856e-12,2.0766396414961807e-12,2.5860311977210374e-24,8.833713886104489e-17,3.789077604771552e-24,144.6630859375,37.681583404541016,16.0,254.0,S
0.0,26.0,129.0,61.0,170.0,157.0,66.0,299.0,520.0,945.0,1078.0,611.0,2.0,4.0,7.0,21.0,0.0010860746260732412,2.7577380379284477e-09,2.3096214610968113e-12,2.2134791829303557e-12,2.634591700109406e-24,8.968406021352213e-17,4.255183564799987e-24,144.540283203125,37.786502838134766,18.0,253.0,S
0.0,25.0,127.0,63.0,174.0,151.0,69.0,304.0,499.0,962.0,1058.0,630.0,3.0,3.0,7.0,21.0,0.0010850912658497691,2.60236832083649e-09,2.312163047829552e-12,2.30665985444245e-12,2.5354259678663358e-24,8.689319253143762e-17,4.6849534082425835e-24,144.5341796875,37.76960754394531,17.0,253.0,S
0.0,20.0,136.0,59.0,180.0,146.0,82.0,301.0,484.0,974.0,1073.0,606.0,4.0,2.0,8.0,21.0,0.001084798132069409,2.4387971642170214e-09,2.064018444006277e-12,2.4830085904037347e-12,2.5918115760040443e-24,8.862939169762722e-17,4.987954093077069e-24,144.430419921875,37.79105758666992,20.0,253.0,S
0.0,25.0,135.0,64.0,176.0,145.0,70.0,294.0,477.0,978.0,1099.0,598.0,4.0,4.0,6.0,21.0,0.0010835828725248575,2.2853832160052434e-09,1.9710012701817936e-12,2.5290360083918273e-12,2.3335091305659656e-24,8.201951053672419e-17,5.141712155405054e-24,144.460205078125,37.89997482299805,17.0,253.0,S
1.0,23.0,130.0,70.0,162.0,155.0,78.0,292.0,493.0,972.0,1077.0,608.0,4.0,4.0,6.0,21.0,0.001082973787561059,2.080517091940237e-09,1.8158573603099804e-12,2.5890591753841008e-12,2.2333239928181234e-24,7.863110081502117e-17,5.150394752958369e-24,144.5654296875,37.725852966308594,14.0,253.0,S
0.0,21.0,133.0,55.0,169.0,166.0,82.0,298.0,455.0,968.0,1113.0,601.0,4.0,4.0,6.0,21.0,0.0010817990405485034,2.03802152931587e-09,1.7280636557120976e-12,2.619645386031655e-12,1.9565748239723565e-24,7.427213030210763e-17,5.218999619302725e-24,144.590576171875,37.749691009521484,23.0,254.0,S
0.0,25.0,129.0,66.0,177.0,150.0,75.0,301.0,454.0,997.0,1091.0,596.0,4.0,3.0,7.0,21.0,0.001081930473446846,1.985680286864522e-09,1.6292457834243823e-12,2.6243388972363446e-12,1.6597824744619604e-24,7.046276505795392e-17,5.166476865802657e-24,144.51416015625,37.84513473510742,19.0,253.0,S
2.0,65.0,183.0,239.0,406.0,127.0,192.0,799.0,249.0,88.0,130.0,1034.0,582.0,0.0,0.0,0.0,0.001169910654425621,2.1349540801907096e-08,1.9838453796383604e-11,3.2719837256278694e-11,1.429748922671349e-22,-4.517381291220058e-15,-8.212725113785782e-22,134.4677734375,52.63309860229492,15.0,204.0,S
1.0,26.0,125.0,66.0,175.0,150.0,79.0,287.0,453.0,971.0,1123.0,604.0,5.0,4.0,6.0,21.0,0.0010794299887493253,1.948177397181894e-09,1.5078932026624248e-12,2.5413486419434417e-12,1.5767078283559752e-24,6.750316576579839e-17,4.7184018994848596e-24,144.7978515625,37.80439758300781,15.0,254.0,S
0.0,27.0,128.0,63.0,166.0,163.0,78.0,283.0,444.0,994.0,1127.0,588.0,4.0,4.0,6.0,21.0,0.0010792770190164447,1.9359867042823e-09,1.4588212365537756e-12,2.485205400845625e-12,1.0989486178203896e-24,6.126724303366323e-17,4.602619601134214e-24,144.8154296875,37.8060188293457,16.0,254.0,S
0.0,23.0,129.0,60.0,168.0,167.0,76.0,266.0,468.0,977.0,1118.0,610.0,3.0,3.0,7.0,21.0,0.0010775589616969228,1.936866000917803e-09,1.4370325675944207e-12,2.4257707387925764e-12,9.36083254949241e-25,5.711964032831414e-17,4.431265996315274e-24,144.991943359375,37.82334899902344,21.0,253.0,S
0.0,22.0,133.0,61.0,168.0,161.0,72.0,245.0,466.0,996.0,1129.0,609.0,3.0,4.0,6.0,21.0,0.001075700274668634,1.950449135534882e-09,1.3426975460292812e-12,2.3210719370808652e-12,6.303795382230158e-25,5.271927108010355e-17,4.048748526664963e-24,145.255615234375,37.781646728515625,16.0,254.0,S
0.0,26.0,128.0,64.0,169.0,157.0,73.0,231.0,475.0,986.0,1138.0,614.0,4.0,4.0,6.0,21.0,0.0010747318156063557,1.961863116406448e-09,1.2690910605392403e-12,2.2238339641988958e-12,5.011438087795046e-25,5.0372321454274195e-17,3.702175504161048e-24,145.368896484375,37.78669738769531,18.0,254.0,S
0.0,23.0,132.0,56.0,179.0,147.0,78.0,228.0,481.0,980.0,1160.0,598.0,3.0,5.0,5.0,21.0,0.0010741737205535173,1.9258554750933854e-09,1.2745398269772834e-12,2.1752395891472265e-12,4.485198345645358e-25,4.941444299621534e-17,3.594028984942489e-24,145.478515625,37.61894607543945,18.0,253.0,S
0.0,28.0,128.0,60.0,169.0,144.0,81.0,207.0,491.0,977.0,1180.0,595.0,5.0,5.0,5.0,21.0,0.001072609331458807,1.9921710947556903e-09,1.1449348413794525e-12,2.086046179544665e-12,3.0334593474003605e-25,4.7874011011237436e-17,3.2095575068299456e-24,145.69921875,37.67265319824219,16.0,254.0,S
0.0,24.0,132.0,61.0,172.0,141.0,73.0,219.0,489.0,977.0,1183.0,590.0,4.0,4.0,6.0,21.0,0.0010727238841354847,1.959909345927713e-09,1.0888663018113198e-12,2.0180918568202255e-12,3.5400564530100448e-25,4.781059272803422e-17,2.9705470492594993e-24,145.68896484375,37.53582000732422,16.0,253.0,S
0.0,24.0,129.0,60.0,163.0,155.0,66.0,204.0,503.0,966.0,1193.0,599.0,3.0,2.0,8.0,21.0,0.0010716771939769387,1.943292637918148e-09,1.037305874876382e-12,1.9682649607388747e-12,3.545474201795683e-25,4.803034814700996e-17,2.78997304096511e-24,145.8583984375,37.494895935058594,19.0,253.0,S
0.0,31.0,125.0,58.0,161.0,152.0,75.0,167.0,524.0,959.0,1221.0,589.0,3.0,4.0,6.0,21.0,0.0010709225898608565,1.991896869668608e-09,1.0340977206479973e-12,1.900557402428893e-12,4.424513741397035e-25,4.873371636547605e-17,2.6274243071397943e-24,146.022705078125,37.4532356262207,19.0,253.0,S
2.0,56.0,184.0,236.0,435.0,133.0,188.0,802.0,252.0,90.0,129.0,1013.0,576.0,0.0,0.0,0.0,0.0011812878074124455,2.0998545124939483e-08,2.0836086328523962e-11,3.371869103374614e-11,8.17050439461414e-23,-4.6945767721373946e-15,-8.900035260480096e-22,133.8017578125,52.5528678894043,14.0,204.0,S
0.0,25.0,124.0,63.0,159.0,143.0,82.0,189.0,505.0,990.0,1208.0,575.0,2.0,4.0,6.0,21.0,0.0010701502906158566,1.9494963421351486e-09,9.427471824030587e-13,1.8188656960779759e-12,4.433907102625954e-25,4.8036383256759146e-17,2.3401282652064488e-24,146.159423828125,37.23902130126953,18.0,253.0,S
0.0,29.0,122.0,57.0,153.0,148.0,78.0,188.0,516.0,966.0,1231.0,574.0,3.0,4.0,6.0,21.0,0.0010693781077861786,1.9635857384514566e-09,8.811854783179196e-13,1.7610520246930106e-12,5.117129671876557e-25,4.857928505383485e-17,2.1332593535735537e-24,146.317138671875,37.11872100830078,19.0,253.0,S
0.0,24.0,122.0,67.0,155.0,142.0,68.0,194.0,501.0,979.0,1236.0,573.0,4.0,4.0,6.0,21.0,0.0010690441122278571,1.957980888533939e-09,8.671897835238473e-13,1.7281690401632632e-12,5.2290005020362775e-25,4.847479559885715e-17,2.049975166289619e-24,146.35791015625,37.13704299926758,22.0,253.0,S
0.0,21.0,125.0,60.0,170.0,136.0,68.0,195.0,502.0,969.0,1226.0,588.0,5.0,4.0,6.0,21.0,0.0010689490009099245,1.9896055913903865e-09,8.604733136956255e-13,1.69486820411624e-12,6.258557660582193e-25,4.9628262567115395e-17,1.9487536625275428e-24,146.409423828125,37.07422637939453,16.0,253.0,S
0.0,23.0,123.0,60.0,155.0,150.0,79.0,200.0,485.0,984.0,1207.0,596.0,2.0,5.0,6.0,21.0,0.0010687458561733365,2.003796906180355e-09,8.857258459657458e-13,1.7133179640652085e-12,6.160519013357457e-25,4.979898602810144e-17,2.018694267599664e-24,146.409423828125,37.12559127807617,17.0,253.0,S
1.0,19.0,129.0,61.0,149.0,149.0,82.0,188.0,491.0,991.0,1197.0,603.0,5.0,3.0,7.0,21.0,0.001068304991349578,1.9796719818998554e-09,9.029478011644831e-13,1.6666095586925778e-12,6.5709840499427115e-25,4.9099148216489726e-17,1.9360025148555503e-24,146.4677734375,37.06977844238281,13.0,253.0,S
0.0,26.0,118.0,60.0,155.0,135.0,83.0,204.0,497.0,981.0,1188.0,613.0,5.0,3.0,7.0,21.0,0.0010682764695957303,2.034899804215229e-09,9.49251636496451e-13,1.6451070106865417e-12,7.955594189900829e-25,5.1374722081623105e-17,1.8956315719547335e-24,146.535888671875,36.98432922363281,17.0,253.0,S
0.0,23.0,123.0,51.0,156.0,145.0,82.0,219.0,467.0,996.0,1176.0,622.0,4.0,5.0,6.0,21.0,0.0010684208245947957,2.0863240024482366e-09,9.839404681646902e-13,1.6085303661955708e-12,8.734907906016403e-25,5.2529211445118465e-17,1.825387649864555e-24,146.531005859375,36.936038970947266,20.0,253.0,S
0.0,24.0,121.0,51.0,154.0,144.0,77.0,234.0,479.0,989.0,1162.0,627.0,2.0,4.0,7.0,21.0,0.0010677898535504937,2.150041034099104e-09,1.0947875635561322e-12,1.5294095200360514e-12,9.722371446659725e-25,5.277010298310616e-17,1.7237409500745644e-24,146.626953125,36.841224670410156,17.0,253.0,S
0.0,22.0,119.0,50.0,173.0,137.0,73.0,242.0,455.0,984.0,1182.0,625.0,3.0,4.0,6.0,21.0,0.001068039215169847,2.3075938937466844e-09,1.1944243337447258e-12,1.4836335285317581e-12,1.0137101262513831e-24,5.368505407609596e-17,1.695009255399831e-24,146.587890625,36.893165588378906,16.0,254.0,S
4.0,52.0,190.0,237.0,438.0,146.0,193.0,806.0,257.0,96.0,126.0,999.0,552.0,0.0,0.0,0.0,0.0011951846536248922,2.062586546003331e-08,2.245909534737134e-11,3.482376886854155e-11,-1.6477300603367675e-23,-4.893563869688743e-15,-9.737504133850144e-22,132.911865234375,52.495140075683594,12.0,205.0,S
0.0,23.0,121.0,48.0,159.0,148.0,65.0,257.0,468.0,981.0,1146.0,646.0,3.0,5.0,5.0,21.0,0.001067737233825028,2.3756216993575663e-09,1.2667253313988769e-12,1.4468053491367705e-12,1.0963944834245103e-24,5.544659143880929e-17,1.6230282615963557e-24,146.59228515625,36.884735107421875,17.0,254.0,S
0.0,26.0,117.0,44.0,162.0,151.0,67.0,261.0,460.0,987.0,1130.0,656.0,4.0,4.0,6.0,21.0,0.0010679771658033133,2.550895272790399e-09,1.357914648780767e-12,1.3498867822148153e-12,1.0784456298556298e-24,5.557946973240981e-17,1.4754978616846377e-24,146.563232421875,36.8630256652832,17.0,253.0,S
0.0,24.0,117.0,51.0,159.0,143.0,72.0,280.0,455.0,953.0,1139.0,668.0,4.0,4.0,6.0,21.0,0.001068230252712965,2.6420885479438994e-09,1.5554574772300156e-12,1.3127246685507021e-12,1.1208821064291546e-24,5.571704641188963e-17,1.50409377367606e-24,146.524169921875,36.90352249145508,19.0,253.0,S
0.0,24.0,116.0,49.0,161.0,144.0,75.0,272.0,501.0,943.0,1104.0,673.0,3.0,4.0,6.0,21.0,0.0010703079169616103,2.810084831494919e-09,1.6635508075235617e-12,1.3232548737307503e-12,1.2377932647351717e-24,5.911364853037937e-17,1.523927511770353e-24,146.336181640625,36.870689392089844,18.0,253.0,S
0.0,23.0,119.0,47.0,152.0,159.0,70.0,286.0,509.0,922.0,1100.0,674.0,4.0,4.0,6.0,21.0,0.001071596285328269,2.9370412768514598e-09,1.7683863271292233e-12,1.3186914667867589e-12,1.2670620750787474e-24,6.119245267139864e-17,1.5651524952086846e-24,146.242431640625,36.91859436035156,16.0,253.0,S
0.0,23.0,118.0,48.0,160.0,154.0,68.0,305.0,491.0,930.0,1095.0,669.0,4.0,2.0,8.0,21.0,0.0010746653424575925,3.0793885219537742e-09,1.9740216405939037e-12,1.351268164202779e-12,1.3254683504251796e-24,6.339804705671003e-17,1.764558782678189e-24,145.885009765625,36.96484375,19.0,253.0,S
0.0,22.0,120.0,51.0,164.0,146.0,73.0,306.0,516.0,933.0,1064.0,666.0,3.0,5.0,6.0,21.0,0.0010767703643068671,3.2294198426541243e-09,2.1024748782239033e-12,1.3962613617385378e-12,1.428606786186943e-24,6.763247725659758e-17,1.918900207645585e-24,145.64501953125,37.05027770996094,17.0,254.0,S
0.0,21.0,119.0,54.0,166.0,150.0,68.0,310.0,530.0,906.0,1062.0,675.0,4.0,4.0,6.0,21.0,0.0010786278871819377,3.3280487254927493e-09,2.3083783148858394e-12,1.3977815216045797e-12,1.3879222710763008e-24,6.736974484171604e-17,2.092318655883941e-24,145.454833984375,37.05548095703125,16.0,253.0,S
0.0,25.0,119.0,45.0,178.0,147.0,68.0,307.0,551.0,899.0,1050.0,673.0,3.0,3.0,7.0,21.0,0.0010807760991156101,3.5078580040703855e-09,2.3413764416863048e-12,1.4323562952042734e-12,1.461132704600563e-24,7.162376267850885e-17,2.1784539836945707e-24,145.193603515625,37.12059783935547,17.0,253.0,S
1.0,24.0,117.0,55.0,179.0,139.0,74.0,308.0,561.0,902.0,1049.0,651.0,5.0,4.0,6.0,21.0,0.0010829020757228136,3.673944037885235e-09,2.4734628407963033e-12,1.4613990356390771e-12,1.4527972058455453e-24,7.421277182135082e-17,2.3683925597948387e-24,144.89990234375,37.20307922363281,15.0,254.0,S
3.0,55.0,189.0,234.0,466.0,149.0,189.0,833.0,251.0,95.0,119.0,988.0,525.0,0.0,0.0,0.0,0.0012102050241082907,2.0132967293307047e-08,2.4016419061800853e-11,3.59564426843928e-11,-1.6327797577876362e-22,-5.062837474966884e-15,-1.0439291960748054e-21,131.9501953125,52.33955001831055,14.0,204.0,S
